Class,BaseType,DropLevel,Rarity,Height,Width,Sockets,Quality,Corrupted,SubGroup A,SubGroup B,SubGroup Tier,Game:Strength,Game:Dexterity,Game:Intelligence,Game:Damage From,Game:Damage To,Game:APS,Game:DPS,Game:Crit,Game:Implicit 1,Game:Implicit 2,Game:Armour,Game:Armour Max,Game:Evasion,Game:Evasion Max,Game:Energy Shield,Game:Energy Shield Max,Game:Block
One Hand Maces,Pernach,64,NMR,3,2,3,0,,defa,,,212,,,49,82,1.3,85.15,0.05,10% reduced Enemy Stun Threshold,,,,,,,,
One Hand Maces,Auric Mace,66,NMRU,3,2,3,0,,defa,,,212,,,65,82,1.2,88.2,0.05,15% reduced Enemy Stun Threshold,,,,,,,,
One Hand Maces,Nightmare Mace,68,NMRU,3,2,3,0,,defa,,,212,,,38,80,1.4,82.6,0.05,10% reduced Enemy Stun Threshold,,,,,,,,
One Hand Maces,Behemoth Mace,70,NMR,3,2,3,0,,defa,,,220,,,49,74,1.35,83.03,0.05,6% increased Attack Speed,,,,,,,,
Sceptres,Driftwood Sceptre,1,NMR,3,1,3,0,,defa,,,8,,8,8,11,1.2,11.4,0.07,10% increased Elemental Damage,,,,,,,,
Sceptres,Darkwood Sceptre,5,NMR,3,2,3,0,,defa,,,14,,14,11,17,1.2,16.8,0.07,12% increased Elemental Damage,,,,,,,,
Sceptres,Bronze Sceptre,10,NMRU,3,2,3,0,,defa,,,22,,22,15,29,1.1,24.2,0.07,12% increased Elemental Damage,,,,,,,,
Sceptres,Quartz Sceptre,15,NMR,3,2,3,0,,defa,,,25,,35,21,32,1.1,29.15,0.08,20% increased Elemental Damage,,,,,,,,
Sceptres,Iron Sceptre,20,NMR,3,2,3,0,,defa,,,38,,38,27,40,1.1,36.85,0.07,14% increased Elemental Damage,,,,,,,,
Sceptres,Ochre Sceptre,24,NMR,3,2,3,0,,defa,,,44,,44,24,45,1.15,39.67,0.07,16% increased Elemental Damage,,,,,,,,
Sceptres,Ritual Sceptre,28,NMRU,3,2,3,0,,defa,,,51,,51,21,50,1.2,42.6,0.07,16% increased Elemental Damage,,,,,,,,
Sceptres,Shadow Sceptre,32,NMRU,3,2,3,0,,defa,,,52,,62,29,44,1.25,45.62,0.073,22% increased Elemental Damage,,,,,,,,
Sceptres,Grinning Fetish,35,NMRU,3,2,3,0,,defa,,,62,,62,24,36,1.5,45.0,0.07,18% increased Elemental Damage,,,,,,,,
Sceptres,Horned Sceptre,36,NMR,3,2,3,0,,defa,,,66,,66,27,50,1.3,50.05,0.07,Damage Penetrates 4% Elemental Resistances,,,,,,,,
Sceptres,Sekhem,38,NMR,3,2,3,0,,defa,,,67,,67,30,55,1.25,53.12,0.07,18% increased Elemental Damage,,,,,,,,
Sceptres,Crystal Sceptre,41,NMRU,3,2,3,0,,defa,,,59,,85,35,52,1.25,54.38,0.08,30% increased Elemental Damage,,,,,,,,
Sceptres,Lead Sceptre,44,NMR,3,2,3,0,,defa,,,77,,77,38,57,1.25,59.38,0.07,22% increased Elemental Damage,,,,,,,,
Sceptres,Blood Sceptre,47,NMRU,3,2,3,0,,defa,,,81,,81,30,55,1.4,59.5,0.07,24% increased Elemental Damage,,,,,,,,
Sceptres,Royal Sceptre,50,NMR,3,2,3,0,,defa,,,86,,86,34,80,1.2,68.4,0.07,24% increased Elemental Damage,,,,,,,,
Sceptres,Abyssal Sceptre,53,NMR,3,2,3,0,,defa,,,83,,99,45,67,1.25,70.0,0.073,30% increased Elemental Damage,,,,,,,,
Sceptres,Stag Sceptre,55,NMR,3,2,3,0,,defa,,,98,,98,39,72,1.3,72.15,0.07,Damage Penetrates 4% Elemental Resistances,,,,,,,,
Sceptres,Karui Sceptre,56,NMRU,3,2,3,0,,defa,,,96,,96,37,55,1.5,69.0,0.07,26% increased Elemental Damage,,,,,,,,
Sceptres,Tyrant's Sekhem,58,NMR,3,2,3,0,,defa,,,99,,99,43,80,1.25,76.88,0.07,26% increased Elemental Damage,,,,,,,,
Sceptres,Opal Sceptre,60,NMRU,3,2,3,0,,defa,,,95,,131,49,73,1.25,76.25,0.08,40% increased Elemental Damage,,,,,,,,
Sceptres,Platinum Sceptre,62,NMRU,3,2,3,0,,defa,,,113,,113,51,76,1.25,79.38,0.07,30% increased Elemental Damage,,,,,,,,
Sceptres,Vaal Sceptre,64,NMRU,3,2,3,0,,defa,,,113,,113,37,70,1.4,74.9,0.07,32% increased Elemental Damage,,,,,,,,
Sceptres,Carnal Sceptre,66,NMRU,3,2,3,0,,defa,,,113,,113,41,95,1.2,81.6,0.07,32% increased Elemental Damage,,,,,,,,
Sceptres,Void Sceptre,68,NMRU,3,2,3,0,,defa,,,104,,122,50,76,1.25,78.75,0.073,40% increased Elemental Damage,,,,,,,,
Sceptres,Sambar Sceptre,70,NMR,3,2,3,0,,defa,,,121,,113,42,78,1.3,78.0,0.07,Damage Penetrates 6% Elemental Resistances,,,,,,,,
Two Hand Maces,Driftwood Maul,3,NMR,4,2,6,0,,defa,,,20,,,10,16,1.3,16.9,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Tribal Maul,8,NMR,4,2,6,0,,defa,,,35,,,17,25,1.25,26.25,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Mallet,12,NMR,4,2,6,0,,defa,,,47,,,16,33,1.3,31.85,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Sledgehammer,17,NMRU,4,2,6,0,,defa,,,62,,,25,38,1.3,40.95,0.05,45% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Jagged Maul,22,NMRU,4,2,6,0,,defa,,,77,,,27,49,1.3,49.4,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Brass Maul,27,NMRU,4,2,6,0,,defa,,,92,,,40,60,1.2,60.0,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Fright Maul,32,NMR,4,2,6,0,,defa,,,107,,,46,62,1.25,67.5,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Morning Star,34,NMR,4,2,6,0,,defa,,,118,,,45,68,1.25,70.62,0.05,15% increased Area of Effect,,,,,,,,
Two Hand Maces,Totemic Maul,36,NMR,4,2,6,0,,defa,,,119,,,57,85,1.1,78.1,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Great Mallet,40,NMRU,4,2,6,0,,defa,,,131,,,43,88,1.25,81.88,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Steelhead,44,NMRU,4,2,6,0,,defa,,,143,,,54,81,1.3,87.75,0.05,45% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Spiny Maul,48,NMR,4,2,6,0,,defa,,,155,,,55,103,1.25,98.75,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Plated Maul,51,NMR,4,2,6,0,,defa,,,164,,,72,108,1.2,108.0,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Dread Maul,54,NMRU,4,2,6,0,,defa,,,173,,,77,104,1.25,113.12,0.05,30% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Solar Maul,56,NMR,4,2,6,0,,defa,,,187,,,75,113,1.25,117.5,0.05,15% increased Area of Effect,,,,,,,,
Two Hand Maces,Karui Maul,57,NMRU,4,2,6,0,,defa,,,182,,,112,168,1.0,140.0,0.05,45% increased Stun Duration on Enemies,,,,,,,,
Two Hand Maces,Colossus Mallet,59,NMR,4,2,6,0,,defa,,,188,,,65,135,1.3,130.0,0.055,30% increased Area Damage,,,,,,,,
Two Hand Maces,Piledriver,61,NMR,4,2,6,0,,defa,,,212,,,77,115,1.35,129.6,0.05,20% reduced Enemy Stun Threshold,,,,,,,,
Two Hand Maces,Meatgrinder,63,NMRU,4,2,6,0,,defa,,,212,,,74,138,1.25,132.5,0.05,5% chance to deal Double Damage,,,,,,,,
Two Hand Maces,Imperial Maul,65,NMRU,4,2,6,0,,defa,,,212,,,102,153,1.1,140.25,0.05,10% increased Strength,,,,,,,,
Two Hand Maces,Terror Maul,67,NMRU,4,2,6,0,,defa,,,212,,,101,137,1.15,136.85,0.06,25% chance to double Stun Duration,,,,,,,,
Two Hand Maces,Coronal Maul,69,NMR,4,2,6,0,,defa,,,220,,,91,136,1.2,136.2,0.05,20% increased Area of Effect,,,,,,,,
Staves,Gnarled Branch,4,NMRU,4,1,6,0,,defa,,,12,,12,9,19,1.3,18.2,0.075,+20% Chance to Block Spell Damage,,,,,,,,
Staves,Primitive Staff,9,NMR,4,2,6,0,,defa,,,20,,20,10,31,1.3,26.65,0.08,+20% Chance to Block Spell Damage,,,,,,,,
Staves,Long Staff,18,NMR,4,2,6,0,,defa,,,35,,35,24,41,1.3,42.25,0.075,+20% Chance to Block Spell Damage,,,,,,,,
Staves,Royal Staff,28,NMRU,4,2,6,0,,defa,,,51,,51,27,81,1.15,62.1,0.085,+20% Chance to Block Spell Damage,,,,,,,,
Staves,Crescent Staff,36,NMR,4,2,6,0,,defa,,,66,,66,41,85,1.2,75.6,0.075,80% increased Global Critical Strike Chance,,,,,,,,
Staves,Woodful Staff,37,NMR,4,2,6,0,,defa,,,65,,65,34,102,1.15,78.2,0.08,+22% Chance to Block Spell Damage,,,,,,,,
Staves,Quarterstaff,45,NMR,4,2,6,0,,defa,,,78,,78,51,86,1.3,89.05,0.075,+22% Chance to Block Spell Damage,,,,,,,,
Staves,Highborn Staff,52,NMRU,4,2,6,0,,defa,,,89,,89,48,145,1.15,110.97,0.0825,+22% Chance to Block Spell Damage,,,,,,,,
Staves,Moon Staff,57,NMR,4,2,6,0,,defa,,,101,,101,66,138,1.2,122.4,0.075,80% increased Global Critical Strike Chance,,,,,,,,
Staves,Primordial Staff,58,NMRU,4,2,6,0,,defa,,,99,,99,55,165,1.15,126.5,0.08,+25% Chance to Block Spell Damage,,,,,,,,
Staves,Lathi,62,NMRU,4,2,6,0,,defa,,,113,,113,72,120,1.3,124.8,0.075,+25% Chance to Block Spell Damage,,,,,,,,
Staves,Imperial Staff,66,NMRU,4,2,6,0,,defa,,,113,,113,57,171,1.15,131.1,0.085,+25% Chance to Block Spell Damage,,,,,,,,
Staves,Eclipse Staff,70,NMR,4,2,6,0,,defa,,,117,,117,70,145,1.2,129.0,0.075,100% increased Global Critical Strike Chance,,,,,,,,
Warstaves,Iron Staff,13,NMRU,4,2,6,0,,defa,,,27,,27,14,42,1.3,36.4,0.076,+20% Chance to Block Attack Damage,,,,,,,,
Warstaves,Coiled Staff,23,NMRU,4,2,6,0,,defa,,,43,,43,27,57,1.3,54.6,0.077,+20% Chance to Block Attack Damage,,,,,,,,
Warstaves,Vile Staff,33,NMRU,4,2,6,0,,defa,,,59,,59,41,76,1.3,76.05,0.075,+20% Chance to Block Attack Damage,,,,,,,,
Warstaves,Military Staff,41,NMRU,4,2,6,0,,defa,,,72,,72,38,114,1.25,95.0,0.079,+22% Chance to Block Attack Damage,,,,,,,,
Warstaves,Serpentine Staff,49,NMRU,4,2,6,0,,defa,,,85,,85,56,117,1.25,108.12,0.078,+22% Chance to Block Attack Damage,,,,,,,,
Warstaves,Foul Staff,55,NMR,4,2,6,0,,defa,,,94,,94,65,121,1.3,120.9,0.075,+22% Chance to Block Attack Damage,,,,,,,,
Warstaves,Ezomyte Staff,60,NMRU,4,2,6,0,,defa,,,113,,113,53,160,1.25,133.12,0.085,+25% Chance to Block Attack Damage,,,,,,,,
Warstaves,Maelström Staff,64,NMRU,4,2,6,0,,defa,,,113,,113,71,147,1.25,136.25,0.081,+25% Chance to Block Attack Damage,,,,,,,,
Warstaves,Judgement Staff,68,NMRU,4,2,6,0,,defa,,,113,,113,73,136,1.3,135.85,0.08,+25% Chance to Block Attack Damage,,,,,,,,
One Hand Swords,Charan's Sword,2,U,3,2,6,0,,disa,,,9,9,,5,11,1.45,11.6,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Rusted Sword,1,NMRU,3,1,3,0,,defa,,,8,8,,4,9,1.55,10.08,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Copper Sword,5,NMR,3,1,3,0,,defa,,,14,14,,6,14,1.5,15.0,0.05,+45 to Accuracy Rating,,,,,,,,
One Hand Swords,Sabre,10,NMRU,3,1,3,0,,defa,,,18,26,,5,22,1.55,20.93,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Broad Sword,15,NMR,3,2,3,0,,defa,,,30,30,,15,21,1.45,26.1,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,War Sword,20,NMRU,3,2,3,0,,defa,,,41,35,,16,30,1.4,32.2,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Ancient Sword,24,NMR,3,2,3,0,,defa,,,44,44,,18,33,1.45,36.98,0.05,+165 to Accuracy Rating,,,,,,,,
One Hand Swords,Elegant Sword,28,NMRU,3,2,3,0,,defa,,,46,55,,20,33,1.5,39.75,0.05,+190 to Accuracy Rating,,,,,,,,
One Hand Swords,Dusk Blade,32,NMRU,3,2,3,0,,defa,,,57,57,,19,54,1.3,47.45,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Hook Sword,34,NMR,3,2,3,0,,defa,,,64,64,,28,60,1.15,50.6,0.05,15% chance to Maim on Hit,,,,,,,,
One Hand Swords,Variscite Blade,35,NMR,3,1,3,0,,defa,,,62,62,,25,53,1.3,50.7,0.05,+240 to Accuracy Rating,,,,,,,,
One Hand Swords,Cutlass,38,NMRU,3,1,3,0,,defa,,,55,79,,13,53,1.55,51.15,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Baselard,41,NMR,3,2,3,0,,defa,,,72,72,,37,53,1.3,58.5,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Battle Sword,44,NMR,3,2,3,0,,defa,,,83,70,,38,70,1.2,64.8,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Elder Sword,47,NMRU,3,2,3,0,,defa,,,81,81,,36,66,1.3,66.3,0.05,+330 to Accuracy Rating,,,,,,,,
One Hand Swords,Graceful Sword,50,NMR,3,2,3,0,,defa,,,78,94,,34,55,1.5,66.75,0.05,+350 to Accuracy Rating,,,,,,,,
One Hand Swords,Twilight Blade,53,NMRU,3,2,3,0,,defa,,,91,91,,30,86,1.3,75.4,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Grappler,55,NMR,3,2,3,0,,defa,,,99,99,,44,94,1.15,79.35,0.05,15% chance to Maim on Hit,,,,,,,,
One Hand Swords,Gemstone Sword,56,NMR,3,1,3,0,,defa,,,96,96,,39,83,1.3,79.3,0.05,+400 to Accuracy Rating,,,,,,,,
One Hand Swords,Corsair Sword,58,NMRU,3,1,3,0,,defa,,,81,117,,20,80,1.55,77.5,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Gladius,60,NMRU,3,2,3,0,,defa,,,113,113,,54,78,1.3,85.8,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Legion Sword,62,NMRU,3,2,3,0,,defa,,,122,104,,53,98,1.2,90.6,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Vaal Blade,64,NMRU,3,2,3,0,,defa,,,113,113,,46,86,1.3,85.8,0.05,+460 to Accuracy Rating,,,,,,,,
One Hand Swords,Eternal Sword,66,NMRU,3,2,3,0,,defa,,,104,122,,41,68,1.5,81.75,0.05,+475 to Accuracy Rating,,,,,,,,
One Hand Swords,Midnight Blade,68,NMRU,3,2,3,0,,defa,,,113,113,,35,99,1.3,87.1,0.05,40% increased Global Accuracy Rating,,,,,,,,
One Hand Swords,Tiger Hook,70,NMR,3,2,3,0,,defa,,,119,119,,37,80,1.4,81.9,0.05,20% chance to Maim on Hit,,,,,,,,
Thrusting One Hand Swords,Rusted Spike,3,NMR,4,1,3,0,,defa,,,,20,,5,11,1.55,12.4,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Whalebone Rapier,7,NMRU,4,1,3,0,,defa,,,,32,,4,17,1.6,16.8,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Battered Foil,12,NMR,4,1,3,0,,defa,,,,47,,11,20,1.5,23.25,0.06,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Basket Rapier,17,NMRU,4,1,3,0,,defa,,,,62,,11,25,1.55,27.9,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Jagged Foil,22,NMRU,4,1,3,0,,defa,,,,77,,12,29,1.6,32.8,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Antique Rapier,26,NMRU,4,1,3,0,,defa,,,,89,,12,46,1.3,37.7,0.065,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Elegant Foil,30,NMR,4,1,3,0,,defa,,,,101,,18,33,1.6,40.8,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Thorn Rapier,34,NMR,4,1,3,0,,defa,,,,113,,19,44,1.4,44.1,0.057,+35% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Smallsword,36,NMR,4,1,3,0,,defa,,,,124,,19,40,1.55,45.73,0.06,15% chance to cause Bleeding on Hit,,,,,,,,
Thrusting One Hand Swords,Wyrmbone Rapier,37,NMR,4,1,3,0,,defa,,,,122,,13,51,1.5,48.0,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Burnished Foil,40,NMR,4,1,3,0,,defa,,,,131,,25,46,1.4,49.7,0.06,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Estoc,43,NMRU,4,1,3,0,,defa,,,,140,,21,50,1.5,53.25,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Serrated Foil,46,NMR,4,1,3,0,,defa,,,,149,,21,49,1.6,56.0,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Primeval Rapier,49,NMR,4,1,3,0,,defa,,,,158,,18,73,1.3,59.15,0.065,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Fancy Foil,52,NMR,4,1,3,0,,defa,,,,167,,28,51,1.6,63.2,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Apex Rapier,55,NMR,4,1,3,0,,defa,,,,176,,29,67,1.4,67.2,0.057,+35% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Courtesan Sword,57,NMR,4,1,3,0,,defa,,,,190,,29,60,1.55,68.98,0.06,15% chance to cause Bleeding on Hit,,,,,,,,
Thrusting One Hand Swords,Dragonbone Rapier,58,NMR,4,1,3,0,,defa,,,,185,,19,75,1.5,70.5,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Tempered Foil,60,NMR,4,1,3,0,,defa,,,,212,,35,65,1.4,70.0,0.06,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Pecoraro,62,NMR,4,1,3,0,,defa,,,,212,,29,69,1.5,73.5,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Spiraled Foil,64,NMR,4,1,3,0,,defa,,,,212,,27,64,1.6,72.8,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Vaal Rapier,66,NMRU,4,1,3,0,,defa,,,,212,,22,87,1.3,70.85,0.065,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Jewelled Foil,68,NMRU,4,1,3,0,,defa,,,,212,,32,60,1.6,73.6,0.055,+25% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Harpy Rapier,70,NMR,4,1,3,0,,defa,,,,212,,31,72,1.4,72.1,0.057,+35% to Global Critical Strike Multiplier,,,,,,,,
Thrusting One Hand Swords,Dragoon Sword,72,NMR,4,1,3,0,,defa,,,,220,,32,66,1.5,73.5,0.06,20% chance to cause Bleeding on Hit,,,,,,,,
Two Hand Swords,Corroded Blade,3,NMR,4,1,6,0,,defa,,,11,11,,8,16,1.45,17.4,0.05,40% increased Global Accuracy Rating,,,,,,,,
Two Hand Swords,Longsword,8,NMR,4,2,6,0,,defa,,,20,17,,11,26,1.4,25.9,0.05,+60 to Accuracy Rating,,,,,,,,
Two Hand Swords,Bastard Sword,12,NMRU,4,2,6,0,,defa,,,21,30,,17,29,1.45,33.35,0.05,60% increased Global Accuracy Rating,,,,,,,,
Two Hand Swords,Two-Handed Sword,17,NMR,4,2,6,0,,defa,,,33,33,,20,38,1.4,40.6,0.05,+120 to Accuracy Rating,,,,,,,,
Two Hand Swords,Etched Greatsword,22,NMRU,4,2,6,0,,defa,,,45,38,,23,48,1.4,49.7,0.05,60% increased Global Accuracy Rating,,,,,,,,
Two Hand Swords,Ornate Sword,27,NMRU,4,2,6,0,,defa,,,45,54,,30,50,1.4,56.0,0.05,+185 to Accuracy Rating,,,,,,,,
Two Hand Swords,Spectral Sword,32,NMR,4,2,6,0,,defa,,,57,57,,31,65,1.35,64.8,0.05,45% increased Global Accuracy Rating,,,,,,,,
Two Hand Swords,Curved Blade,35,NMR,4,2,6,0,,defa,,,62,73,,41,68,1.35,73.58,0.06,+40% to Global Critical Strike Multiplier,,,,,,,,
Two Hand Swords,Butcher Sword,36,NMR,4,2,6,0,,defa,,,69,58,,34,79,1.3,73.45,0.05,+250 to Accuracy Rating,,,,,,,,
Two Hand Swords,Footman Sword,40,NMR,4,2,6,0,,defa,,,57,83,,39,65,1.45,75.4,0.05,60% increased Global Accuracy Rating,,,,,,,,
Two Hand Swords,Highland Blade,44,NMRU,4,2,6,0,,defa,,,77,77,,45,84,1.35,87.08,0.05,+305 to Accuracy Rating,,,,,,,,
Two Hand Swords,Engraved Greatsword,48,NMRU,4,2,6,0,,defa,,,91,76,,49,102,1.3,98.15,0.05,60% increased Global Accuracy Rating,,,,,,,,
Two Hand Swords,Tiger Sword,51,NMRU,4,2,6,0,,defa,,,80,96,,54,89,1.4,100.1,0.05,+360 to Accuracy Rating,,,,,,,,
Two Hand Swords,Wraith Sword,54,NMR,4,2,6,0,,defa,,,93,93,,52,109,1.35,108.68,0.05,45% increased Global Accuracy Rating,,,,,,,,
Two Hand Swords,Lithe Blade,56,NMR,4,2,6,0,,defa,,,96,113,,63,104,1.35,112.73,0.06,+40% to Global Critical Strike Multiplier,,,,,,,,
Two Hand Swords,Headman's Sword,57,NMR,4,2,6,0,,defa,,,106,89,,55,128,1.3,118.95,0.05,+400 to Accuracy Rating,,,,,,,,
Two Hand Swords,Reaver Sword,59,NMRU,4,2,6,0,,defa,,,82,119,,62,104,1.5,124.5,0.05,60% increased Global Accuracy Rating,,,,,,,,
Two Hand Swords,Ezomyte Blade,61,NMRU,4,2,6,0,,defa,,,113,113,,62,115,1.4,123.9,0.065,+25% to Global Critical Strike Multiplier,,,,,,,,
Two Hand Swords,Vaal Greatsword,63,NMR,4,2,6,0,,defa,,,122,104,,68,142,1.3,136.5,0.05,+470 to Accuracy Rating,,,,,,,,
Two Hand Swords,Lion Sword,65,NMRU,4,2,6,0,,defa,,,104,122,,69,115,1.45,133.4,0.05,+50 to Strength and Dexterity,,,,,,,,
Two Hand Swords,Infernal Sword,67,NMRU,4,2,6,0,,defa,,,113,113,,62,129,1.35,128.93,0.05,30% increased Elemental Damage with Attack Skills,,,,,,,,
Two Hand Swords,Exquisite Blade,70,NMR,4,2,6,0,,defa,,,119,131,,67,112,1.35,120.83,0.057,+50% to Global Critical Strike Multiplier,,,,,,,,
Wands,Driftwood Wand,1,NMRU,3,1,3,0,,defa,,,,,14,5,9,1.5,9.8,0.083,8-12% increased Spell Damage,,,,,,,,
Wands,Goat's Horn,6,NMRU,3,1,3,0,,defa,,,,,29,7,13,1.4,14.0,0.08,Adds 1-2 to 3-4 Fire Damage to Spells and Attacks,,,,,,,,
Wands,Somatic Wand,12,NMRU,3,1,3,0,,defa,,,,,47,9,18,1.6,21.6,0.085,Cannot roll Caster Modifiers,,,,,,,,
Wands,Quartz Wand,18,NMR,3,1,3,0,,defa,,,,,65,12,23,1.45,25.38,0.08,Adds 2-3 to 4-7 Cold Damage to Spells and Attacks,,,,,,,,
Wands,Calling Wand,20,NMR,3,1,3,0,,defa,,,,,81,13,23,1.5,27.0,0.08,Minions deal 12-16% increased Damage,,,,,,,,
Wands,Spiraled Wand,24,NMRU,3,1,3,0,,defa,,,,,83,11,32,1.45,31.18,0.08,Adds 1-2 to 9-11 Lightning Damage to Spells and Attacks,,,,,,,,
Wands,Sage Wand,30,NMRU,3,1,3,0,,defa,,,,,119,17,32,1.5,36.75,0.087,17-21% increased Spell Damage,,,,,,,,
Wands,Pagan Wand,34,NMR,3,1,3,0,,defa,,,,,118,20,37,1.45,41.32,0.08,10% increased Cast Speed,,,,,,,,
Wands,Faun's Horn,35,NMR,3,1,3,0,,defa,,,,,116,21,38,1.4,41.3,0.08,Adds 5-10 to 11-13 Fire Damage to Spells and Attacks,,,,,,,,
Wands,Blasting Wand,40,NMRU,3,1,3,0,,defa,,,,,131,21,39,1.6,48.0,0.085,Cannot roll Caster Modifiers,,,,,,,,
Wands,Crystal Wand,45,NMR,3,1,3,0,,defa,,,,,146,24,45,1.45,50.02,0.08,Adds 4-8 to 10-12 Cold Damage to Spells and Attacks,,,,,,,,
Wands,Coiled Wand,49,NMR,3,1,3,0,,defa,,,,,158,18,55,1.45,52.92,0.08,Adds 1-2 to 22-24 Lightning Damage to Spells and Attacks,,,,,,,,
Wands,Convening Wand,50,NMR,3,1,3,0,,defa,,,,,183,25,47,1.5,54.0,0.08,Minions deal 20-24% increased Damage,,,,,,,,
Wands,Omen Wand,53,NMR,3,1,3,0,,defa,,,,,200,24,45,1.5,51.75,0.087,27-31% increased Spell Damage,,,,,,,,
Wands,Heathen Wand,55,NMR,3,1,3,0,,defa,,,,,184,28,52,1.45,58.0,0.08,10% increased Cast Speed,,,,,,,,
Wands,Demon's Horn,56,NMR,3,1,3,0,,defa,,,,,179,31,57,1.4,61.6,0.08,30-34% increased Spell Damage,,,,,,,,
Wands,Kinetic Wand,59,NMRU,3,1,3,0,,defa,,,,,188,29,54,1.6,66.4,0.085,Cannot roll Caster Modifiers,,,,,,,,
Wands,Opal Wand,62,NMRU,3,1,3,0,,defa,,,,,212,30,56,1.45,62.35,0.08,31-35% increased Spell Damage,,,,,,,,
Wands,Tornado Wand,65,NMRU,3,1,3,0,,defa,,,,,212,22,65,1.45,63.07,0.08,35-39% increased Spell Damage,,,,,,,,
Wands,Prophecy Wand,68,NMRU,3,1,3,0,,defa,,,,,245,26,48,1.5,55.5,0.087,36-40% increased Spell Damage,,,,,,,,
Wands,Profane Wand,70,NMR,3,1,3,0,,defa,,,,,237,30,56,1.45,62.35,0.08,14% increased Cast Speed,,,,,,,,
Wands,Convoking Wand,72,NMR,3,1,3,0,,defa,,,,,242,28,52,1.5,60.0,0.08,Minions deal 26-30% increased Damage,,,,,,,,
Fishing Rods,Fishing Rod,1,NMRU,4,1,4,4,,defa,,,8,8,,8,15,1.2,13.8,0.05,,,,,,,,,
Body Armours,Plate Vest,1,NMRU,3,2,6,0,,defa,,,12,,,,,,,,,,19,27,,,,,
Body Armours,Chestplate,6,NMR,3,2,6,0,,defa,,,25,,,,,,,,,,68,89,,,,,
Body Armours,Copper Plate,17,NMRU,3,2,6,0,,defa,,,53,,,,,,,,,,176,221,,,,,
Body Armours,War Plate,21,NMR,3,2,6,0,,defa,,,63,,,,,,,,,,216,248,,,,,
